# time tx ty tz wx wy wz mx my mz qx qy qz qw
1535373086.487039 -9.774349212646 -0.03524308651686 0.3031182587147 -0.0004191630578134 -0.001785336760804 0.005517530720681 0 0 0 -0.5893451571465 0.3993368446827 -0.5710148215294 -0.4088330864906 
1535373086.497304 -9.791823387146 0.0123659260571 0.3213007748127 7.103680400178e-05 -0.001713230158202 0.006685620173812 0.1752511560917 -0.2263566255569 0.275444239378 -0.5893521904945 0.3993366956711 -0.5710093975067 -0.4088306725025 
1535373086.507610 -9.777693748474 -0.02037822082639 0.3154309391975 0.0002176134730689 -0.001634665532038 0.006616737227887 0.1738048046827 -0.2293737828732 0.2729487717152 -0.5893572568893 0.3993351757526 -0.5710075497627 -0.408827483654 
1535373086.512794 -9.818929672241 -0.007452899590135 0.3332950174809 -0.0003370181366336 -0.001089803874493 0.006911623291671 0.1759479641914 -0.227902173996 0.2738128006458 -0.5893623232841 0.3993332087994 -0.571003973484 -0.4088271260262 
1535373086.522962 -9.811222076416 -0.02532992139459 0.338982462883 0.000270850257948 -0.001741782994941 0.007020257879049 0.1766291707754 -0.2309419065714 0.2738730609417 -0.5893696546555 0.3993297815323 -0.5709993243217 -0.4088263511658 
1535373086.533180 -9.788999557495 -0.02336386218667 0.3261835575104 -0.0006723305559717 -0.001963469432667 0.006931168958545 0.1752405166626 -0.22793841362 0.2687838375568 -0.5893765091896 0.3993296921253 -0.570995926857 -0.408821195364 
1535373086.543445 -9.772378921509 0.009282664395869 0.2896466851234 0.0001613563654246 -0.002736268332228 0.006611405406147 0.1759405583143 -0.2286581993103 0.2738232910633 -0.5893856883049 0.3993290364742 -0.5709901452065 -0.4088167846203 
1535373086.553701 -9.788928985596 -0.006014343351126 0.3029356300831 -0.0005318840849213 -0.001587571809068 0.005882070865482 0.1766428202391 -0.2294211834669 0.274686306715 -0.5893898010254 0.3993287086487 -0.5709853768349 -0.4088179171085 
1535373086.563918 -9.786022186279 -0.009305528365076 0.3106638789177 -0.0001212195202243 -0.001613141270354 0.006998962257057 0.1752280890942 -0.2294846624136 0.2654644548893 -0.5893970727921 0.3993220627308 -0.570983171463 -0.4088169634342 
1535373086.574180 -9.775207519531 -0.02192655391991 0.3626252710819 5.629306542687e-05 -0.003633965738118 0.006228347308934 0.1766590923071 -0.2279528081417 0.2704877257347 -0.5894095301628 0.3993210792542 -0.5709744691849 -0.4088120758533 
1535373086.584375 -9.825535774231 -0.03197252750397 0.3429867625237 0.0001263527956326 -0.002701038960367 0.007104896940291 0.1745057404041 -0.2301189154387 0.2754815518856 -0.5894204378128 0.3993200063705 -0.5709670186043 -0.4088078141212 
1535373086.594636 -9.778886795044 -0.01583272218704 0.3337132036686 0.0007800059393048 -0.002583533525467 0.007119397167116 0.1759613752365 -0.2263808399439 0.2746255397797 -0.5894324183464 0.3993183672428 -0.5709601044655 -0.4088017642498 
1535373086.604869 -9.809642791748 -0.001702955923975 0.3293212354183 -0.001120085362345 -0.001253383932635 0.005812546238303 0.1752464473248 -0.2271550446749 0.27127841115 -0.5894397497177 0.3993158042431 -0.5709546208382 -0.408801317215 
1535373086.615044 -9.761901855469 -0.03750277683139 0.3069734871387 -0.0005150868673809 -0.00208590994589 0.007176347076893 0.1752602458 -0.225634559989 0.2720919251442 -0.5894476771355 0.3993151783943 -0.570950627327 -0.4087959825993 
1535373086.625248 -9.801020622253 -0.01513427868485 0.288993537426 -1.661250280449e-06 -0.002645015483722 0.006135527044535 0.1759273558855 -0.230194106698 0.2713380753994 -0.5894573926926 0.3993192613125 -0.5709421038628 -0.4087899029255 
1535373086.635509 -9.798027992249 0.003233869327232 0.3174597322941 8.830046863295e-05 -0.0008250953396782 0.006665699649602 0.1745069473982 -0.2301440536976 0.2729749679565 -0.5894636511803 0.3993145525455 -0.5709409117699 -0.4087873399258 
1535373086.645747 -9.781195640564 -0.01889205351472 0.3191034793854 0.0005092155770399 -0.001594269648194 0.00634725484997 0.1759248226881 -0.2301499396563 0.2755138278008 -0.5894711017609 0.3993142545223 -0.5709352493286 -0.4087848365307 
1535373086.655999 -9.771079063416 -0.01009912602603 0.3289574384689 0.0006175932940096 -0.002759938593954 0.008087861351669 0.1773521602154 -0.229434877634 0.2747013866901 -0.5894773006439 0.3993146121502 -0.5709308981895 -0.4087814092636 
