# time tx ty tz wx wy wz mx my mz qx qy qz qw
1535372323.649696 -0.01034893281758 0.05306195095181 10.16359233856 -0.00122596824076 -0.001538133365102 0.007499828934669 0 0 0 0.5861768126488 0.8101779818535 -0.001215598080307 -0.002611278556287 
1535372323.659909 0.005782921798527 0.08409628272057 10.17521286011 -0.0005018259398639 -0.00280132656917 0.008000027388334 -0.05895614996552 0.288276463747 -0.3261126875877 0.5861647129059 0.8101868629456 -0.001218676217832 -0.002610222669318 
1535372323.670102 -0.01572584360838 0.03900533542037 10.1464805603 -0.0005276408046484 -0.002584220841527 0.009352407418191 -0.05592444166541 0.2860637307167 -0.3236137926579 0.5861641764641 0.8101872205734 -0.001223004306667 -0.002607025904581 
1535372323.680730 -0.02492759563029 0.03621610254049 10.1344461441 -0.0004969224100932 -0.001495887059718 0.009072987362742 -0.0558695718646 0.2914085388184 -0.3308786451817 0.5861599445343 0.810190320015 -0.001220314879902 -0.002606113441288 
1535372323.690922 -0.03672551736236 0.07188546657562 10.13646125793 -0.001775993034244 -0.002818862674758 0.009705496951938 -0.05691872164607 0.2881925404072 -0.3296581506729 0.5861543416977 0.8101943731308 -0.001219955040142 -0.002608018694445 
1535372323.701210 -0.01164881512523 0.03103658556938 10.14533996582 0.000280460139038 -0.001972828293219 0.008634184487164 -0.05591458454728 0.2871600985527 -0.3224306404591 0.5861528515816 0.8101953864098 -0.001224924344569 -0.002608589129522 
1535372323.711505 -0.01819913461804 0.05017679929733 10.1509552002 -0.001370159443468 -0.001171484473161 0.0087137715891 -0.05385843664408 0.2892812788486 -0.3224135637283 0.5861462950706 0.810200214386 -0.001226638327353 -0.002604054985568 
1535372323.721809 -0.01173478458077 0.05645039305091 10.13056945801 -0.0004957005148754 -0.0007908599218354 0.009559538215399 -0.05689756944776 0.290359377861 -0.3296874165535 0.5861393213272 0.8102052211761 -0.001230788766406 -0.002606360474601 
1535372323.732097 -0.05381024628878 0.06509567052126 10.17776679993 -0.0005979618872516 -0.001515722600743 0.008863230235875 -0.05687745660543 0.2925405502319 -0.328520834446 0.5861379504204 0.8102061748505 -0.001237374613993 -0.002603689674288 
1535372323.742391 -0.009116884320974 0.03412178903818 10.15053844452 -0.0006374481017701 -0.0003370329795871 0.008639772422612 -0.05384685099125 0.2903525233269 -0.3236260414124 0.5861327648163 0.8102099299431 -0.00123703002464 -0.002609167946503 
1535372323.752695 -0.01218046061695 0.02806073054671 10.12764072418 -0.001675631036051 -0.001815513009205 0.008996598422527 -0.05588264763355 0.2903991639614 -0.3236744701862 0.5861337184906 0.8102091550827 -0.001234306604601 -0.002603909466416 
1535372323.757933 -0.0383287332952 0.06561057269573 10.17218971252 -0.001200729282573 -0.001900362083688 0.009578385390341 -0.05476841330528 0.3000439107418 -0.3321753144264 0.5861428380013 0.8102027177811 -0.001230373629369 -0.002602371620014 
1535372323.768199 -0.01767939887941 0.05221558362246 10.19392776489 -0.0004149506567046 -0.001635991735384 0.009996538050473 -0.05387583747506 0.2870751321316 -0.3259735703468 0.5861459970474 0.8102003335953 -0.001226730877534 -0.00260344077833 
1535372323.778488 -0.02645363472402 0.05218504369259 10.19282817841 -0.001541618257761 -0.0005443450063467 0.009305266663432 -0.05789747834206 0.2926136255264 -0.3237525820732 0.5861487984657 0.8101983070374 -0.001228141016327 -0.002603347413242 
1535372323.788772 -0.02042129263282 0.03069386258721 10.12079429626 1.244555460289e-05 -0.001281043980271 0.009025182574987 -0.05792783200741 0.2893499433994 -0.3249043524265 0.5861413478851 0.81020373106 -0.001226452295668 -0.002610633848235 
1535372323.799026 -0.03389316052198 0.0617435388267 10.13754272461 -0.0007886918028817 -0.001442558364943 0.008815507404506 -0.05590297281742 0.2882309854031 -0.3236431181431 0.5861389040947 0.8102055191994 -0.001222584396601 -0.002611485542729 
1535372323.809249 -0.02216373942792 0.03795238956809 10.1614112854 -0.0009807820897549 -0.002066988963634 0.009762377478182 -0.05487427860498 0.2892790436745 -0.3248323500156 0.5861360430717 0.8102075457573 -0.001222184859216 -0.002613492542878 
1535372323.819529 -0.04436932504177 0.05555243045092 10.1671962738 -0.001053706626408 -0.002672880887985 0.01013046409935 -0.0559011362493 0.2881809473038 -0.32843542099 0.5861345529556 0.8102086782455 -0.00122352456674 -0.002608015667647 
1535372323.829750 -0.007450211327523 0.03174599260092 10.17165851593 -0.0009439999703318 -0.003019091673195 0.009271090850234 -0.0558302514255 0.295781314373 -0.3273468613625 0.5861418843269 0.8102032542229 -0.001223949133419 -0.00261223106645 
1535372323.839965 -0.03751524165273 0.03613910079002 10.18621253967 0.0001237456745002 -0.001723609981127 0.007772800046951 -0.05693383142352 0.2871831357479 -0.3224567472935 0.5861422419548 0.8102029561996 -0.001226251013577 -0.002610275289044 
1535372323.850242 -0.02438720315695 0.02657013759017 10.17178535461 -0.0009892330272123 -0.002683461876586 0.008749603293836 -0.05381132289767 0.2934665977955 -0.3368515372276 0.5861511826515 0.8101966381073 -0.001226630993187 -0.002611444564536 
1535372323.860460 -0.03540728613734 0.03583792969584 10.16769218445 -0.0004793967527803 -0.00264984369278 0.009479514323175 -0.05587063357234 0.2914079427719 -0.330879598856 0.5861527919769 0.8101954460144 -0.001224581501447 -0.00260573788546 
1535372323.870691 -0.01649669930339 0.03662806004286 10.16052436829 0.001353832194582 -0.001286525628529 0.008613718673587 -0.05794751644135 0.2871316671371 -0.3296676576138 0.5861577391624 0.8101918697357 -0.001226100604981 -0.002602877328172 
1535372323.880979 -0.04399889335036 0.06030692532659 10.13357257843 0.000614348333329 -0.00293572829105 0.009673471562564 -0.054886251688 0.2881955504417 -0.3248195946217 0.5861623883247 0.810188472271 -0.001234563416801 -0.002600953215733 
1535372323.891248 -0.01722826063633 0.02688147313893 10.12781047821 -0.0004005195805803 -0.001659076078795 0.008640198968351 -0.05488771572709 0.288208425045 -0.323623239994 0.5861652493477 0.810186445713 -0.001237832359038 -0.002606930676848 
1535372323.901514 -0.03152199834585 0.03258172422647 10.16364574432 -0.001047979458235 -0.001413570833392 0.007910993881524 -0.05695408955216 0.2850032150745 -0.3236247301102 0.5861622095108 0.8101886510849 -0.001234643394127 -0.002602384192869 
1535372323.911798 -0.0301242377609 0.05152154713869 10.15705299377 0.0009162585483864 -0.001140929642133 0.009496167302132 -0.05486523360014 0.290338486433 -0.3272475302219 0.5861657857895 0.8101860880852 -0.001232394715771 -0.002604440320283 
1535372323.922112 -0.001462910789996 0.03636633604765 10.14925384521 -0.001707501476631 -0.0007987065473571 0.008758172392845 -0.05691244080663 0.2893263399601 -0.3248842358589 0.5861623287201 0.8101885914803 -0.001227597007528 -0.002609299728647 
1535372323.932404 -0.0160361006856 0.03617280349135 10.1878528595 0.0005717989988625 -0.001460793777369 0.009643016383052 -0.05487734079361 0.2892920970917 -0.3236381411552 0.5861577987671 0.8101918697357 -0.001226504216902 -0.00260689901188 
1535372323.942712 -0.02246180549264 0.02605035156012 10.14480209351 0.0001473643060308 -0.001716799801216 0.009626717306674 -0.05385987460613 0.2892810404301 -0.3224155902863 0.5861557722092 0.8101933598518 -0.001223917934112 -0.002612510230392 
1535372323.947941 -0.04323869198561 0.0490233451128 10.13913154602 -0.0003438348940108 -0.0004735424299724 0.008849162608385 -0.05689176917076 0.2914941310883 -0.324914842844 0.586153626442 0.810194849968 -0.001221945043653 -0.002610170049593 
1535372323.958218 0.00608036480844 0.04565958678722 10.15193843842 0.0002798419445753 -0.002947161439806 0.009791143238544 -0.05485424771905 0.2914100587368 -0.3284602463245 0.5861586928368 0.8101912140846 -0.001221985090524 -0.002618667669594 
1535372323.968507 0.006384720094502 0.0536279566586 10.12181282043 -0.0009076897404157 -0.00127956061624 0.008557079359889 -0.05485805124044 0.2914851903915 -0.3212734162807 0.5861604213715 0.8101899623871 -0.001224202220328 -0.002609665971249 
1535372323.978809 -0.01183776091784 0.05017460882664 10.15556430817 -0.000972538779024 -0.0009600737248547 0.008387332782149 -0.05486419796944 0.2903143465519 -0.3296433389187 0.5861642360687 0.8101871609688 -0.00122783833649 -0.002606793073937 
1535372323.989113 -0.01522376202047 0.05470881983638 10.17041778564 -0.000720489595551 -0.001106727519073 0.008296536281705 -0.05687986686826 0.2925283610821 -0.3297232687473 0.5861598849297 0.8101902008057 -0.001224608276971 -0.002607390284538 
1535372323.999412 -0.02250561118126 0.04078813269734 10.15914154053 -0.001588334678672 -0.002420377684757 0.009184600785375 -0.05490856990218 0.2860403358936 -0.3235922753811 0.586157143116 0.8101922869682 -0.001232243725099 -0.002607436850667 
1535372324.009702 -0.03963485732675 0.03237421438098 10.15703678131 -0.0007000969490036 -0.003123576985672 0.008906551636755 -0.05588636919856 0.2904124557972 -0.3224813342094 0.5861577391624 0.8101918697357 -0.00123220786918 -0.002604251960292 
1535372324.020013 -0.04431975632906 0.07407642900944 10.13844013214 -0.0004329962248448 -0.002422168850899 0.00878463126719 -0.05587361380458 0.2914463579655 -0.3272881805897 0.5861573219299 0.8101921677589 -0.00123088050168 -0.002595351776108 
1535372324.030460 -0.02997268363833 0.04917216300964 10.12587356567 -0.001027026213706 -0.001311158761382 0.009660033509135 -0.05792144685984 0.2904592454433 -0.3225285112858 0.5861503481865 0.8101972341537 -0.001232247217558 -0.002604671288282 
1535372324.040746 -0.01721931248903 0.02741860970855 10.16639709473 -0.001342550152913 -0.002082757884637 0.00920351035893 -0.05586338415742 0.2925429046154 -0.3261048793793 0.5861530303955 0.8101952672005 -0.001235700910911 -0.002602173248306 
1535372324.051051 0.001068131881766 0.03955782949924 10.15297031403 -0.001230977708474 -0.002683738712221 0.008721099235117 -0.05589495226741 0.2893152832985 -0.3236616551876 0.5861524939537 0.810195684433 -0.001234662136994 -0.002598524559289 
1535372324.061369 -0.03215733170509 0.05395729839802 10.13228702545 -0.001755212666467 -0.0007925822283141 0.009767778217793 -0.05385858565569 0.2892563343048 -0.3248111605644 0.5861508250237 0.8101969361305 -0.001240569166839 -0.002588398754597 
1535372324.071663 -0.008394027128816 0.04137362167239 10.17738819122 0.0002631180686876 -0.0007899644551799 0.007941639050841 -0.05589432641864 0.2893030941486 -0.324859470129 0.5861545205116 0.8101942539215 -0.001246443716809 -0.002590688643977 
1535372324.081954 -0.04365647956729 0.05265467613935 10.12768936157 -0.001251145382412 -0.0005137711996213 0.008384188637137 -0.05384609475732 0.2902904450893 -0.3296186029911 0.5861602425575 0.810190141201 -0.001243151258677 -0.002588116331026 
1535372324.092255 -0.01608919724822 0.03887738287449 10.16051578522 -0.0005814952310175 -0.0007850607507862 0.009418485686183 -0.05694181099534 0.2860496640205 -0.3272330164909 0.5861551165581 0.810193836689 -0.001238905941136 -0.002595206256956 
1535372324.102546 -0.02485583722591 0.02971227280796 10.17822360992 0.0005471374606714 -0.001322452328168 0.0089430809021 -0.05488904565573 0.288233935833 -0.321227401495 0.5861569046974 0.8101925253868 -0.001236723735929 -0.002591452095658 
1535372324.107773 -0.02478770911694 0.06626299023628 10.14516544342 -0.0003155723679811 -0.001340542221442 0.009154315106571 -0.05787628889084 0.2947075068951 -0.3309763073921 0.5861514806747 0.8101964592934 -0.001238066586666 -0.002589630894363 
1535372324.118041 -0.007165766321123 0.05156305059791 10.14454078674 -0.001611532992683 -0.002375677227974 0.0102649955079 -0.05688013136387 0.2925411760807 -0.328525364399 0.5861527919769 0.810195505619 -0.001244434388354 -0.002587897470221 
1535372324.128344 -0.03829875960946 0.05993055179715 10.17037963867 -0.0009911726228893 -0.002533088438213 0.009384135715663 -0.05591703206301 0.2871727645397 -0.3212357163429 0.5861553549767 0.8101936578751 -0.001252186950296 -0.002587278839201 
1535372324.138640 0.002165349200368 0.0465106703341 10.15242099762 0.0005070831393823 -0.002206861739978 0.009935712441802 -0.05690170824528 0.2903980314732 -0.3260978758335 0.5861473679543 0.810199379921 -0.001247999956831 -0.002599130850285 
