# time tx ty tz wx wy wz mx my mz qx qy qz qw
1535372515.579270 0.08016247302294 -0.03117658756673 -9.419109344482 0.0001861255150288 -0.001856860355474 0.01013299077749 0 0 0 0.00305424281396 0.002164235105738 -0.4684165120125 0.8834998607635 
1535372515.589517 0.07836622744799 -0.03509650379419 -9.418977737427 -0.002080077305436 -0.001158315921202 0.01006159279495 0.1766871660948 0.2893962562084 0.2004946917295 0.003059681504965 0.002167306374758 -0.4684142768383 0.8835009932518 
1535372515.599743 0.07204273343086 -0.03808550536633 -9.402324676514 -0.0007817636942491 -0.001747296890244 0.01034483965486 0.1766898930073 0.2893421053886 0.1952992081642 0.003062708303332 0.00217627431266 -0.4684129953384 0.8835016489029 
1535372515.609944 0.04895351827145 -0.03267144411802 -9.43906211853 -0.002000141190365 -0.001265597296879 0.01033410802484 0.177592203021 0.291169822216 0.192175835371 0.003068679478019 0.002169500570744 -0.4684076607227 0.8835045099258 
1535372515.620210 0.04275973513722 -0.04225981980562 -9.401843070984 -1.13018322736e-05 -0.002092904411256 0.01003046706319 0.1784447729588 0.2883931100368 0.1984710395336 0.003060767892748 0.002171515487134 -0.4684081971645 0.8835042715073 
1535372515.630468 0.05631417781115 -0.03280160948634 -9.438095092773 -0.0006081734900363 -0.001837963005528 0.009756399318576 0.1766874939203 0.2893854081631 0.1994547247887 0.003065516473725 0.00216851499863 -0.4684036970139 0.8835066556931 
1535372515.640684 0.08385687321424 -0.03174909576774 -9.430818557739 -0.0005565164610744 -0.001633022446185 0.01086732279509 0.1758161485195 0.2902916371822 0.1942248791456 0.003067322773859 0.002166071673855 -0.4684015214443 0.8835077881813 
1535372515.650998 0.07080683112144 -0.02747287414968 -9.376315116882 -0.0006350364419632 -0.001730694319122 0.009644502773881 0.1757606118917 0.2846821546555 0.1974217295647 0.003071401035413 0.002169881714508 -0.4683980643749 0.8835095763206 
1535372515.661241 0.06730834394693 -0.05662211030722 -9.425473213196 -0.001484652515501 -0.002228385536 0.008863428607583 0.178443223238 0.2884150743484 0.2005476951599 0.003071851329878 0.00217028381303 -0.4683946073055 0.8835114240646 
1535372515.671489 0.06100932508707 -0.01032215822488 -9.371328353882 -0.001507361768745 -0.0009642039658502 0.01038631238043 0.1758143603802 0.2903131842613 0.1963010728359 0.003075529355556 0.002167380647734 -0.4683965444565 0.883510351181 
1535372515.681703 0.07294714450836 -0.01847400143743 -9.373704910278 -0.0005454706260934 -0.001532193738967 0.009785741567612 0.1784365624189 0.2874315083027 0.1964045017958 0.003073051571846 0.002170927124098 -0.4683873653412 0.8835152387619 
1535372515.692006 0.0515502281487 -0.02581619285047 -9.429182052612 -0.001964607043192 -0.002773572690785 0.01020101830363 0.1784370243549 0.287420541048 0.1953653246164 0.003070626873523 0.002170471008867 -0.4683812856674 0.8835184574127 
